,0,1
265,▁로프를,-7.86347
266,▁설치한,-7.86347
267,▁중지하여야,-7.86347
268,▁동시에,-7.88086
269,▁방지,-7.88086
270,▁안전난간을,-7.88086
271,▁전도,-7.88086
272,▁정한,-7.88086
273,▁제거,-7.88086
274,▁추락,-7.88086
275,▁필요시,-7.88086
276,▁결정하여야,-7.89856
277,▁보호구를,-7.89856
278,▁안전을,-7.89856
279,▁안전작업,-7.89856
280,▁이상인,-7.89856
281,▁자재를,-7.89856
282,▁취하여야,-7.89856
283,▁근로자를,-7.91657
284,▁당해,-7.91657
285,▁부착,-7.91657
286,▁쉬운,-7.91657
287,▁적정한,-7.91657
288,▁점검,-7.91657
289,▁취급,-7.91657
290,▁각종,-7.93492
291,▁등과,-7.93492
292,▁배치하여,-7.93492
293,▁사전,-7.93492
294,▁사항에,-7.93492
295,▁장비를,-7.93492
296,▁트럭,-7.93492
297,▁검토,-7.95362
298,▁구조,-7.95362
299,▁설계에,-7.95362
300,▁이상으로,-7.95362
301,▁내용을,-7.97266
302,▁본,-7.97266
303,▁앵커,-7.97266
304,▁정하는,-7.97266
305,▁포함된,-7.97266
306,▁개인보호구를,-7.99208
307,▁상태로,-7.99208
308,▁원칙으로,-7.99208
309,▁인양할,-7.99208
310,▁중에,-7.99208
311,▁화재,-7.99208
312,▁고려한,-8.01188
313,▁사용을,-8.01188
314,▁안,-8.01188
315,▁예방하여야,-8.01188
316,▁인양용,-8.01188
317,▁출입금지,-8.01188
318,▁콘크리트의,-8.01188
319,▁통해,-8.01188
320,▁강관,-8.03209
321,▁거푸집의,-8.03209
322,▁대책을,-8.03209
323,▁로프,-8.03209
324,▁와이어로프,-8.03209
325,▁조치,-8.03209
326,▁착용,-8.03209
327,▁추진,-8.03209
328,▁낙하,-8.05271
329,"▁안전모,",-8.05271
330,▁주요,-8.05271
331,▁주지시켜야,-8.05271
332,▁지붕,-8.05271
333,▁직접,-8.05271
334,▁차량,-8.05271
335,▁발생하는,-8.07376
336,▁비계,-8.07376
337,▁수립하여,-8.07376
338,▁실시,-8.07376
339,▁위치,-8.07376
340,▁정기적으로,-8.07376
341,▁철탑,-8.07376
342,▁경우에,-8.09527
343,▁내에,-8.09527
344,▁대비하여,-8.09527
345,▁별도의,-8.09527
346,"▁설치,",-8.09527
347,▁않은,-8.09527
348,▁적정,-8.09527
349,▁<표,-8.11725
350,▁것은,-8.11725
351,"▁경우,",-8.11725
352,▁고정,-8.11725
353,▁비계의,-8.11725
354,▁수립하고,-8.11725
355,▁예방을,-8.11725
356,▁작성하여야,-8.11725
357,▁천공,-8.11725
358,▁통하여,-8.11725
359,▁개구부,-8.13972
360,▁내부,-8.13972
361,▁높은,-8.13972
362,"▁다만,",-8.13972
363,▁되지,-8.13972
364,▁반영한다.,-8.13972
365,▁사용하고,-8.13972
366,▁조치하여야,-8.13972
367,▁주변에,-8.13972
368,▁강도를,-8.16271
369,▁공구,-8.16271
370,▁관계,-8.16271
371,▁긴장,-8.16271
372,▁받아야,-8.16271
373,▁변형,-8.16271
374,▁붕괴,-8.16271
375,▁순서,-8.16271
376,▁시행하여야,-8.16271
377,▁인양작업,-8.16271
378,▁인화성,-8.16271
379,▁작업대,-8.16271
380,▁점검을,-8.16271
381,▁지정하여,-8.16271
382,▁타일,-8.16271
383,▁하부에,-8.16271
384,▁후에는,-8.16271
385,▁견딜,-8.18624
386,▁구조물에,-8.18624
387,▁기계,-8.18624
388,▁높이가,-8.18624
389,▁대해서는,-8.18624
390,▁배치하고,-8.18624
391,▁수립,-8.18624
392,▁시스템,-8.18624
393,▁이하로,-8.18624
394,▁작업계획서를,-8.18624
395,▁중량물,-8.18624
396,▁차량계,-8.18624
397,▁통제하여야,-8.18624
398,▁포함한,-8.18624
399,▁확인한다.,-8.18624
400,▁공법,-8.21034
401,▁관리하여야,-8.21034
402,▁등),-8.21034
403,▁때문에,-8.21034
404,▁손상,-8.21034
405,▁작동,-8.21034
406,▁작업시작,-8.21034
407,▁장소,-8.21034
408,▁타설시,-8.21034
409,▁검토를,-8.23503
410,▁것으로,-8.23503
411,▁계측,-8.23503
412,▁구조의,-8.23503
413,▁기계의,-8.23503
414,▁넘어짐,-8.23503
415,▁순서에,-8.23503
416,▁신호에,-8.23503
417,▁아래,-8.23503
418,▁작업자가,-8.23503
419,▁하여금,-8.23503
420,▁확보,-8.23503
421,▁관리감독자를,-8.26035
422,▁굴착공사,-8.26035
423,▁금지시켜야,-8.26035
424,▁될,-8.26035
425,▁띠장,-8.26035
426,▁무너짐,-8.26035
427,▁바지선,-8.26035
428,▁설치하거나,-8.26035
429,▁수평,-8.26035
430,▁수행하여야,-8.26035
431,▁시공하여야,-8.26035
432,▁안된다.,-8.26035
433,▁와이어로프의,-8.26035
434,▁위험성평가를,-8.26035
435,▁있는지,-8.26035
436,▁자재의,-8.26035
437,▁작용하는,-8.26035
438,▁적재,-8.26035
439,▁전선,-8.26035
440,▁정확히,-8.26035
441,▁종류,-8.26035
442,▁중에는,-8.26035
443,▁크레인으로,-8.26035
444,▁하지,-8.26035
445,▁호의,-8.26035
446,▁거푸집을,-8.28632
447,▁단계별,-8.28632
448,▁대상,-8.28632
449,▁데크플레이트,-8.28632
450,▁발생되지,-8.28632
451,▁상부에,-8.28632
452,▁작업발판의,-8.28632
453,▁점검하여,-8.28632
454,▁정하여,-8.28632
455,▁지장이,-8.28632
456,▁확실하게,-8.28632
457,▁발판,-8.31299
458,▁벽체,-8.31299
459,▁사용하여서는,-8.31299
460,▁안전대책을,-8.31299
461,▁와이어로프를,-8.31299
462,▁운반할,-8.31299
463,▁일반적으로,-8.31299
464,▁자재는,-8.31299
465,▁작업방법,-8.31299
466,▁작업자는,-8.31299
467,▁작업자의,-8.31299
468,▁작업할,-8.31299
469,▁정확하게,-8.31299
470,▁줄걸이,-8.31299
471,▁최대,-8.31299
472,▁측정,-8.31299
473,▁큰,-8.31299
474,▁클라이밍,-8.31299
475,▁확인할,-8.31299
476,▁되는,-8.34039
477,▁변형이,-8.34039
478,▁설비를,-8.34039
479,▁수직,-8.34039
480,▁위험,-8.34039
481,▁이상유무를,-8.34039
482,▁주변의,-8.34039
483,▁지정된,-8.34039
484,▁지하,-8.34039
485,▁고려하여야,-8.36856
486,▁규정에,-8.36856
487,▁방법을,-8.36856
488,▁보,-8.36856
489,▁승인을,-8.36856
490,▁시작,-8.36856
491,▁압출,-8.36856
492,▁연결,-8.36856
493,▁완전히,-8.36856
494,"▁위치,",-8.36856
495,▁작업하는,-8.36856
496,▁재료의,-8.36856
497,▁정해진,-8.36856
498,▁제작,-8.36856
499,▁준수하여,-8.36856
500,▁지하매설물,-8.36856
501,▁최소,-8.36856
502,▁관리,-8.39755
503,▁교육을,-8.39755
504,▁기존,-8.39755
505,▁내에서,-8.39755
506,▁부착하여야,-8.39755
507,▁사고를,-8.39755
508,▁설비,-8.39755
509,▁소정의,-8.39755
510,▁완료,-8.39755
511,▁유의하여야,-8.39755
512,▁이때,-8.39755
513,▁작성하고,-8.39755
514,▁절단,-8.39755
515,▁조립하여야,-8.39755
516,▁탑재형,-8.39755
517,▁파이프,-8.39755
518,▁가연성,-8.4274
519,▁강구하여야,-8.4274
520,▁기준에,-8.4274
521,▁발생한,-8.4274
522,▁보강,-8.4274
523,▁부착된,-8.4274
524,▁쉽게,-8.4274
525,▁신호수,-8.4274
526,▁않을,-8.4274
527,▁양중,-8.4274
528,▁이동할,-8.4274
529,▁작업전,-8.4274
530,▁초과하는,-8.4274
531,▁것.,-8.45817
532,▁구조적,-8.45817
533,▁바닥,-8.45817
534,▁반입,-8.45817
535,"▁사용하고,",-8.45817
536,▁세그먼트,-8.45817
537,▁순서를,-8.45817
538,"▁안전난간,",-8.45817
539,▁안전보건,-8.45817
540,▁일정한,-8.45817
541,▁제거하여야,-8.45817
542,▁지지하는,-8.45817
543,▁갖추어야,-8.48992
544,▁그라우팅,-8.48992
545,▁기준으로,-8.48992
546,▁되어,-8.48992
547,▁때까지,-8.48992
548,▁사용하도록,-8.48992
549,▁서서히,-8.48992
550,▁시멘트,-8.48992
551,▁신속히,-8.48992
552,▁완료된,-8.48992
553,▁작업반경,-8.48992
554,▁장비는,-8.48992
555,▁재해,-8.48992
556,▁추진관,-8.48992
557,▁현장에서,-8.48992
558,▁현장의,-8.48992
559,▁1>과,-8.52271
560,▁가스,-8.52271
561,▁관련된,-8.52271
562,▁규칙,-8.52271
563,▁기둥,-8.52271
564,▁단부,-8.52271
565,▁대해,-8.52271
566,▁동바리의,-8.52271
567,▁띠장의,-8.52271
568,▁록,-8.52271
569,▁블록,-8.52271
570,▁사다리,-8.52271
571,▁산업안전보건법,-8.52271
572,▁설치되어,-8.52271
573,▁세우기,-8.52271
574,▁소화기를,-8.52271
575,▁옹벽,-8.52271
576,"▁와이어로프,",-8.52271
577,▁위험성,-8.52271
578,▁작업계획서에,-8.52271
579,▁지상에서,-8.52271
580,▁철근을,-8.52271
581,▁토사,-8.52271
582,▁하중에,-8.52271
583,▁한다,-8.52271
584,▁해상,-8.52271
585,▁2인,-8.55661
586,▁강도,-8.55661
587,▁것이,-8.55661
588,▁길이는,-8.55661
589,▁로프의,-8.55661
590,▁말한다.,-8.55661
591,▁밀폐공간,-8.55661
592,▁보강하여야,-8.55661
593,▁부재에,-8.55661
594,▁붐,-8.55661
595,▁실시한다.,-8.55661
596,▁운행,-8.55661
597,▁작성하여,-8.55661
598,▁접지,-8.55661
599,"▁종류,",-8.55661
600,▁착용하도록,-8.55661
601,▁측정하여,-8.55661
602,▁침하,-8.55661
603,▁콘크리트가,-8.55661
604,▁타설하여야,-8.55661
605,▁확보하고,-8.55661
606,▁PS,-8.5917
607,▁가급적,-8.5917
608,▁각각의,-8.5917
609,▁거푸집은,-8.5917
610,▁결과를,-8.5917
611,▁공사를,-8.5917
612,▁관계자,-8.5917
613,▁구조로,-8.5917
614,▁단부에는,-8.5917
615,▁된,-8.5917
616,▁받은,-8.5917
617,▁발견된,-8.5917
618,▁보관하여야,-8.5917
619,▁악천후,-8.5917
620,▁안전교육을,-8.5917
621,▁예상되는,-8.5917
622,▁위에서,-8.5917
623,▁유도자를,-8.5917
624,▁작업장의,-8.5917
625,▁전기,-8.5917
626,▁케이블,-8.5917
627,▁하부에는,-8.5917
628,▁현장에,-8.5917
629,▁2>와,-8.62807
630,▁경우가,-8.62807
631,▁관리감독자의,-8.62807
632,▁교체하여야,-8.62807
633,▁내리는,-8.62807
634,▁높이를,-8.62807
635,▁다시,-8.62807
636,"▁변형,",-8.62807
637,▁보호구,-8.62807
638,▁볼트의,-8.62807
639,▁비상시,-8.62807
640,▁비치하여야,-8.62807
641,▁안전장치를,-8.62807
642,▁양호한,-8.62807
643,▁우물통,-8.62807
644,▁유지,-8.62807
645,▁이상을,-8.62807
646,"▁작업방법,",-8.62807
647,▁재료를,-8.62807
648,▁전원을,-8.62807
649,▁접근을,-8.62807
650,▁정도,-8.62807
651,▁제반,-8.62807
652,▁주지,-8.62807
653,▁중지하고,-8.62807
654,▁지상,-8.62807
655,▁지하수,-8.62807
656,▁차량의,-8.62807
657,▁타워크레인,-8.62807
658,▁함께,-8.62807
659,▁가진,-8.66581
660,▁각각,-8.66581
661,▁갱폼,-8.66581
662,▁건설기계,-8.66581
663,▁견고히,-8.66581
664,▁곤란한,-8.66581
665,▁교량,-8.66581
666,▁많은,-8.66581
667,▁맞음,-8.66581
668,▁발판을,-8.66581
669,▁사용시,-8.66581
670,▁생기지,-8.66581
671,▁위치의,-8.66581
672,▁유도,-8.66581
673,▁인양물의,-8.66581
674,▁작업지휘자를,-8.66581
675,▁전문가의,-8.66581
676,▁주의하여,-8.66581
677,▁지침(KOSHA,-8.66581
678,▁지휘하도록,-8.66581
679,▁하중이,-8.66581
680,▁가공,-8.70503
681,▁가로보,-8.70503
682,▁가장,-8.70503
683,▁갖춘,-8.70503
684,▁거치,-8.70503
685,▁공법에,-8.70503
686,▁굴착작업,-8.70503
687,▁길이,-8.70503
688,▁넘어지지,-8.70503
689,▁동시,-8.70503
690,▁매설물,-8.70503
691,▁매우,-8.70503
692,▁발생시,-8.70503
693,▁부착하여,-8.70503
694,▁블록의,-8.70503
695,▁사다리를,-8.70503
696,▁사용한다.,-8.70503
697,▁사이의,-8.70503
698,▁상호,-8.70503
699,▁설계변경,-8.70503
700,▁설치되는,-8.70503
701,▁손상이,-8.70503
702,▁수평으로,-8.70503
703,▁신호를,-8.70503
704,▁안전수칙을,-8.70503
705,▁위해서는,-8.70503
706,▁유지하여,-8.70503
707,▁인접,-8.70503
708,▁임시,-8.70503
709,▁작업발판은,-8.70503
710,▁작업용,-8.70503
711,▁적재하여야,-8.70503
712,▁정하고,-8.70503
713,▁조사하여,-8.70503
714,▁지반에,-8.70503
715,▁초과하지,-8.70503
716,▁통로,-8.70503
717,▁폭,-8.70503
718,▁하역,-8.70503
719,▁해야,-8.70503
720,▁m,-8.74585
721,▁간의,-8.74585
722,▁등)를,-8.74585
723,▁리프트,-8.74585
724,▁말아야,-8.74585
725,▁모두,-8.74585
726,▁바닥에,-8.74585
727,▁방망의,-8.74585
728,▁방지조치를,-8.74585
729,▁변형을,-8.74585
730,▁부득이,-8.74585
731,▁사람이,-8.74585
732,▁사이에,-8.74585
733,▁사항이,-8.74585
734,▁산업안전보건기준에,-8.74585
735,▁상단에,-8.74585
736,▁상황,-8.74585
737,▁성능을,-8.74585
738,▁신속하게,-8.74585
739,▁실시한,-8.74585
740,▁위치는,-8.74585
741,▁유의사항,-8.74585
742,▁이내마다,-8.74585
743,▁인근,-8.74585
744,▁일,-8.74585
745,▁작업자,-8.74585
746,▁적당한,-8.74585
747,▁정리,-8.74585
748,▁정상적인,-8.74585
749,▁조명,-8.74585
750,▁지침)에,-8.74585
751,▁착용하고,-8.74585
752,▁추락방지를,-8.74585
753,▁파악하여,-8.74585
754,▁파일,-8.74585
755,▁가능성이,-8.78841
756,▁간격으로,-8.78841
757,▁건물,-8.78841
758,▁경사진,-8.78841
759,▁곳에서,-8.78841
760,▁교각,-8.78841
761,▁기구,-8.78841
762,▁기준을,-8.78841
763,▁내용이,-8.78841
764,▁높이는,-8.78841
765,▁동바리는,-8.78841
766,▁따라야,-8.78841
767,▁맞추어,-8.78841
768,▁매,-8.78841
769,▁매설물의,-8.78841
770,▁미칠,-8.78841
771,▁밖에,-8.78841
772,▁보호구의,-8.78841
773,▁뿜어붙이기,-8.78841
774,▁사용하지,-8.78841
775,▁서로,-8.78841
776,▁시공순서는,-8.78841
777,▁시에,-8.78841
778,"▁실시하고,",-8.78841
779,▁안전대의,-8.78841
780,▁외부,-8.78841
781,▁운전자,-8.78841
782,▁유해가스,-8.78841
783,▁이내로,-8.78841
784,"▁이상,",-8.78841
785,▁인양하여,-8.78841
786,▁임의로,-8.78841
787,"▁작업,",-8.78841
788,▁장소로,-8.78841
789,▁전도를,-8.78841
790,"▁점검하고,",-8.78841
791,▁점검한다.,-8.78841
792,▁조사,-8.78841
793,▁지지력을,-8.78841
794,▁초당,-8.78841
795,▁취급하는,-8.78841
796,"▁크레인,",-8.78841
797,▁크레인은,-8.78841
798,▁터널,-8.78841
799,▁해체할,-8.78841
800,▁화약류를,-8.78841
801,▁화재가,-8.78841
802,▁가이드,-8.83287
803,▁강재,-8.83287
804,▁건설기계를,-8.83287
805,▁걸려,-8.83287
806,▁고소작업대,-8.83287
807,▁고정시켜야,-8.83287
808,▁고정용,-8.83287
809,▁구조검토를,-8.83287
810,▁균열,-8.83287
811,▁균형을,-8.83287
812,▁높이에,-8.83287
813,▁누전차단기,-8.83287
814,▁다음사항을,-8.83287
815,▁대책,-8.83287
816,▁되므로,-8.83287
817,▁리프트의,-8.83287
818,▁명확히,-8.83287
819,▁무리한,-8.83287
820,▁반경,-8.83287
821,▁발생되는,-8.83287
822,▁방지할,-8.83287
823,▁방호선반의,-8.83287
824,▁사고,-8.83287
825,▁설계도서에,-8.83287
826,▁설계도서에서,-8.83287
827,▁설치가,-8.83287
828,▁손상을,-8.83287
829,▁수직보호망을,-8.83287
830,▁시간당,-8.83287
831,▁시는,-8.83287
832,▁아웃트리거,-8.83287
833,▁와이어,-8.83287
834,▁유압,-8.83287
835,▁이어야,-8.83287
836,▁작동상태,-8.83287
837,▁작은,-8.83287
838,▁재료는,-8.83287
839,▁정확한,-8.83287
840,▁지반이,-8.83287
841,▁펌프,-8.83287
842,▁하여서는,-8.83287
843,▁함은,-8.83287
844,▁화기를,-8.83287
845,▁→,-8.87939
846,▁가설구조물의,-8.87939
847,▁갖는,-8.87939
848,▁거더,-8.87939
849,▁교육,-8.87939
850,▁구조이어야,-8.87939
851,▁맞는,-8.87939
852,▁바에,-8.87939
853,▁발파,-8.87939
854,▁방향으로,-8.87939
855,▁방호조치를,-8.87939
856,▁벽체의,-8.87939
857,▁붐의,-8.87939
858,▁브레이크,-8.87939
859,▁상황을,-8.87939
860,▁설치하기,-8.87939
861,▁손상되지,-8.87939
862,▁시설을,-8.87939
863,▁안전보건관리책임자로,-8.87939
864,▁안전에,-8.87939
865,▁안전조치사항을,-8.87939
866,▁없는지,-8.87939
867,▁예방할,-8.87939
868,▁외의,-8.87939
869,▁위험요인을,-8.87939
870,▁의거,-8.87939
871,▁이동하는,-8.87939
872,▁작업대차의,-8.87939
873,▁작업방법을,-8.87939
874,▁장소를,-8.87939
875,▁장소의,-8.87939
876,▁장애물,-8.87939
877,▁재사용,-8.87939
878,▁적재할,-8.87939
879,▁전체,-8.87939
880,▁제거하고,-8.87939
881,▁제거한,-8.87939
882,▁주로,-8.87939
883,▁주의사항,-8.87939
884,▁중량물을,-8.87939
885,▁지면에,-8.87939
886,▁지속적으로,-8.87939
887,▁진행,-8.87939
888,▁진행하여야,-8.87939
889,▁철판,-8.87939
890,▁체결,-8.87939
891,▁파손,-8.87939
892,▁필요,-8.87939
893,▁항타,-8.87939
894,▁화물의,-8.87939
895,▁횡방향,-8.87939
896,▁4>와,-8.92818
897,▁간,-8.92818
898,▁간격은,-8.92818
899,▁건설공사,-8.92818
900,▁검토하고,-8.92818
901,▁검토한,-8.92818
902,▁것이어야,-8.92818
903,▁계단,-8.92818
904,▁공사의,-8.92818
905,▁공사현장의,-8.92818
906,▁관리감독자에게,-8.92818
907,▁교체,-8.92818
908,▁굴착면의,-8.92818
909,▁길이가,-8.92818
910,▁깨끗하게,-8.92818
911,▁내부로,-8.92818
912,▁내부에,-8.92818
913,▁내에는,-8.92818
914,▁노출된,-8.92818
915,▁덮개,-8.92818
916,▁덮개를,-8.92818
917,▁동일,-8.92818
918,▁되메우기,-8.92818
919,▁등)을,-8.92818
920,▁떨어지지,-8.92818
921,"▁또한,",-8.92818
922,▁많이,-8.92818
923,▁먼저,-8.92818
924,▁받아,-8.92818
925,▁배면에,-8.92818
926,▁변위,-8.92818
927,▁보기,-8.92818
928,▁보이는,-8.92818
929,▁부딪힘,-8.92818
930,▁부재가,-8.92818
931,▁비치하고,-8.92818
932,▁사고가,-8.92818
933,▁수평을,-8.92818
934,▁순서는,-8.92818
935,▁시설물의,-8.92818
936,▁시작하기,-8.92818
937,"▁안전대,",-8.92818
938,▁안정성,-8.92818
939,▁여러,-8.92818
940,▁운반하여야,-8.92818
941,▁운전,-8.92818
942,▁이상이어야,-8.92818
943,▁인양물,-8.92818
944,▁인해,-8.92818
945,▁작업자에게,-8.92818
946,▁작업하도록,-8.92818
947,▁절연용,-8.92818
948,▁조립도를,-8.92818
949,"▁준수하고,",-8.92818
950,▁지반을,-8.92818
951,▁지보공,-8.92818
952,▁철근에,-8.92818
953,▁추락방지,-8.92818
954,▁충격을,-8.92818
955,▁펌프카,-8.92818
956,▁펌프카의,-8.92818
957,▁포함한다.,-8.92818
958,▁폭은,-8.92818
959,▁하도록,-8.92818
960,▁현수교,-8.92818
961,▁화약류,-8.92818
962,▁확보된,-8.92818
963,▁훅,-8.92818
964,▁2미터,-8.97947
965,▁2줄,-8.97947
966,▁2차,-8.97947
967,▁가설벤트,-8.97947
968,▁가시설,-8.97947
969,▁감전,-8.97947
970,▁감전재해를,-8.97947
971,▁강도가,-8.97947
972,▁건설기계의,-8.97947
973,▁건축물,-8.97947
974,▁공사용,-8.97947
975,▁관리감독자,-8.97947
976,▁근로자들의,-8.97947
977,▁근로자와,-8.97947
978,▁기록하여야,-8.97947
979,▁기술지침)에,-8.97947
980,▁기준,-8.97947
981,▁길이를,-8.97947
